sourcePath,sourceType,targetPath,targetType,mappingStrategy,status,testCaseId,notes
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnMtd.POST,RemittanceLocationMethod1Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr,NameAndAddress3,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr,PostalAddress1,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.adrLine,List<String>,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrLine,List<String>,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.adrTp,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.adrTp.declaringClass,Class,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.declaringClass,Class,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.adrTp.ADDR,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.ADDR,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.adrTp.PBOX,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.PBOX,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.adrTp.HOME,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.HOME,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.adrTp.BIZZ,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.BIZZ,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.adrTp.MLTO,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.MLTO,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.adrTp.DLVY,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.DLVY,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.bldgNb,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.bldgNb,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.ctry,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.ctry,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.ctrySubDvsn,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.ctrySubDvsn,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.pstCd,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.pstCd,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.strtNm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.strtNm,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.adr.twnNm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.twnNm,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rltdRmtInf[].rmtLctnPstlAdr.nm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.nm,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd,List<StructuredRemittanceInformation6>,pacs00900101.cdtTrfTxInf[].rmtInf.ustrd,List<String>,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].addtlRmtInf,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf,CreditorReferenceInformation1,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf.cdtrRef,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf.cdtrRefTp,CreditorReferenceType1,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf.cdtrRefTp.cd,DocumentType3Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf.cdtrRefTp.cd.declaringClass,Class,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.declaringClass,Class,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf.cdtrRefTp.cd.RADM,DocumentType3Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf.cdtrRefTp.cd.RPIN,DocumentType3Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf.cdtrRefTp.cd.FXDR,DocumentType3Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf.cdtrRefTp.cd.DISP,DocumentType3Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf.cdtrRefTp.cd.PUOR,DocumentType3Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf.cdtrRefTp.cd.SCOR,DocumentType3Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf.cdtrRefTp.issr,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId.issr,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].cdtrRefInf.cdtrRefTp.prtry,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId.prtry,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee,PartyIdentification8,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.ctryOfRes,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id,Party2Choice,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.orgId,OrganisationIdentification2,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.orgId.BEI,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.orgId.BIC,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.BIC,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.orgId.bkPtyId,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.orgId.DUNS,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.orgId.EANGLN,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.orgId.IBEI,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.orgId.prtryId,GenericIdentification3,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.orgId.taxIdNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.orgId.USCHU,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.prvtId,List<PersonIdentification3>,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.prvtId[].alnRegnNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.prvtId[].cstmrNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.prvtId[].drvrsLicNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.prvtId[].dtAndPlcOfBirth,DateAndPlaceOfBirth,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.prvtId[].idntyCardNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.prvtId[].issr,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId.issr,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.prvtId[].mplyrIdNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.prvtId[].othrId,GenericIdentification4,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.prvtId[].psptNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.prvtId[].sclSctyNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.id.prvtId[].taxIdNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.nm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.nm,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr,PostalAddress1,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr,PostalAddress1,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.adrLine,List<String>,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrLine,List<String>,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.adrTp,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.adrTp.declaringClass,Class,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.declaringClass,Class,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.adrTp.ADDR,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.ADDR,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.adrTp.PBOX,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.PBOX,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.adrTp.HOME,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.HOME,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.adrTp.BIZZ,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.BIZZ,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.adrTp.MLTO,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.MLTO,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.adrTp.DLVY,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.DLVY,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.bldgNb,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.bldgNb,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.ctry,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.ctry,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.ctrySubDvsn,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.ctrySubDvsn,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.pstCd,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.pstCd,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.strtNm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.strtNm,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcee.pstlAdr.twnNm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.twnNm,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr,PartyIdentification8,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.ctryOfRes,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id,Party2Choice,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.id,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.orgId,OrganisationIdentification2,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.orgId.BEI,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.orgId.BIC,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.BIC,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.orgId.bkPtyId,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.orgId.DUNS,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.orgId.EANGLN,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.orgId.IBEI,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.orgId.prtryId,GenericIdentification3,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId,GenericIdentification3,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.orgId.taxIdNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.orgId.USCHU,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.prvtId,List<PersonIdentification3>,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.prvtId[].alnRegnNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.prvtId[].cstmrNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.prvtId[].drvrsLicNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.prvtId[].dtAndPlcOfBirth,DateAndPlaceOfBirth,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.prvtId[].idntyCardNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.prvtId[].issr,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId.issr,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.prvtId[].mplyrIdNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.prvtId[].othrId,GenericIdentification4,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.prvtId[].psptNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.prvtId[].sclSctyNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.id.prvtId[].taxIdNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.nm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.nm,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr,PostalAddress1,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr,PostalAddress1,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.adrLine,List<String>,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrLine,List<String>,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.adrTp,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.adrTp.declaringClass,Class,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.declaringClass,Class,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.adrTp.ADDR,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.ADDR,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.adrTp.PBOX,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.PBOX,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.adrTp.HOME,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.HOME,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.adrTp.BIZZ,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.BIZZ,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.adrTp.MLTO,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.MLTO,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.adrTp.DLVY,AddressType2Code,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.DLVY,AddressType2Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.bldgNb,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.bldgNb,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.ctry,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.ctry,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.ctrySubDvsn,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.ctrySubDvsn,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.pstCd,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.pstCd,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.strtNm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.strtNm,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].invcr.pstlAdr.twnNm,String,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.twnNm,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt,List<ReferredDocumentAmount1Choice>,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].cdtNoteAmt,CurrencyAndAmount,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].cdtNoteAmt.ccy,String,pacs00900101.cdtTrfTxInf[].cdtrAcct.ccy,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].cdtNoteAmt.value,BigDecimal,pacs00900101.cdtTrfTxInf[].intrBkSttlmAmt.value,BigDecimal,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].dscntApldAmt,CurrencyAndAmount,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].dscntApldAmt.ccy,String,pacs00900101.cdtTrfTxInf[].cdtrAcct.ccy,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].dscntApldAmt.value,BigDecimal,pacs00900101.cdtTrfTxInf[].intrBkSttlmAmt.value,BigDecimal,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].duePyblAmt,CurrencyAndAmount,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].duePyblAmt.ccy,String,pacs00900101.cdtTrfTxInf[].cdtrAcct.ccy,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].duePyblAmt.value,BigDecimal,pacs00900101.cdtTrfTxInf[].intrBkSttlmAmt.value,BigDecimal,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].rmtdAmt,CurrencyAndAmount,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].rmtdAmt.ccy,String,pacs00900101.cdtTrfTxInf[].cdtrAcct.ccy,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].rmtdAmt.value,BigDecimal,pacs00900101.cdtTrfTxInf[].intrBkSttlmAmt.value,BigDecimal,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].taxAmt,CurrencyAndAmount,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].taxAmt.ccy,String,pacs00900101.cdtTrfTxInf[].cdtrAcct.ccy,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocAmt[].taxAmt.value,BigDecimal,pacs00900101.cdtTrfTxInf[].intrBkSttlmAmt.value,BigDecimal,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf,ReferredDocumentInformation1,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocNb,String,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp,ReferredDocumentType1,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd,DocumentType2Code,pacs00900101.cdtTrfTxInf[].cdtrAcct.tp.cd,CashAccountType4Code,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd.declaringClass,Class,pacs00900101.cdtTrfTxInf[].cdtr.brnchId.pstlAdr.adrTp.declaringClass,Class,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd.MSIN,DocumentType2Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd.CNFA,DocumentType2Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd.DNFA,DocumentType2Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd.CINV,DocumentType2Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd.CREN,DocumentType2Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd.DEBN,DocumentType2Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd.HIRI,DocumentType2Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd.SBIN,DocumentType2Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd.CMCN,DocumentType2Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd.SOAC,DocumentType2Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.cd.DISP,DocumentType2Code,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.issr,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.cmbndId.prtryId.issr,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocInf.rfrdDocTp.prtry,String,pacs00900101.cdtTrfTxInf[].cdtr.finInstnId.clrSysMmbId.prtry,String,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].rmtInf.strd[].rfrdDocRltdDt,LocalDate,,,,not-started,,
pacs00800101.cdtTrfTxInf[].rmtInf.ustrd,List<String>,pacs00900101.cdtTrfTxInf[].rmtInf.ustrd,List<String>,heuristic-suffix,done,,heuristic match
pacs00800101.cdtTrfTxInf[].sttlmTmIndctn,SettlementDateTimeIndication1,pacs00900101.cdtTrfTxInf[].sttlmTmIndctn,SettlementDateTimeIndication1,heuristic-suffix,done,,heuristic match
